CALENDAR_C;HOLIDAY_D;GLOBAL_F
AED       ;2023-06-28;0
AED       ;2023-07-19;0
AED       ;2023-09-28;0
AED       ;2023-11-30;0
AED       ;2023-12-02;0
AED       ;2024-01-01;0
AED       ;2024-04-10;0
AED       ;2024-04-11;0
AED       ;2024-06-16;0
AED       ;2024-06-17;0
AED       ;2024-07-07;0
AED       ;2024-09-16;0
AED       ;2024-12-02;0
AED       ;2024-12-03;0
SAR       ;2016-07-04;0
SAR       ;2016-07-05;0
SAR       ;2016-07-06;0
SAR       ;2016-09-11;0
SAR       ;2016-09-12;0
SAR       ;2016-09-13;0
SAR       ;2016-09-22;0
SAR       ;2016-09-23;0
SAR       ;2017-06-23;0
SAR       ;2017-06-24;0
SAR       ;2017-06-25;0
SAR       ;2017-08-30;0
SAR       ;2017-08-31;0
SAR       ;2017-09-01;0
SAR       ;2017-09-02;0
SAR       ;2017-09-03;0
SAR       ;2017-09-23;0
SAR       ;2018-06-13;0
SAR       ;2018-06-14;0
SAR       ;2018-06-15;0
SAR       ;2018-08-20;0
SAR       ;2018-08-21;0
SAR       ;2018-08-22;0
SAR       ;2018-08-23;0
SAR       ;2018-09-23;0
SAR       ;2019-06-03;0
SAR       ;2019-06-04;0
SAR       ;2019-06-05;0
SAR       ;2019-08-09;0
SAR       ;2019-08-10;0
SAR       ;2019-08-11;0
SAR       ;2019-08-12;0
SAR       ;2019-09-23;0
SAR       ;2020-05-24;0
SAR       ;2020-05-25;0
SAR       ;2020-05-26;0
SAR       ;2020-07-30;0
SAR       ;2020-08-02;0
SAR       ;2020-09-23;0
SAR       ;2021-05-09;0
SAR       ;2021-05-10;0
SAR       ;2021-05-11;0
SAR       ;2021-05-12;0
SAR       ;2021-05-13;0
SAR       ;2021-07-15;0
SAR       ;2021-07-18;0
SAR       ;2021-07-19;0
SAR       ;2021-07-20;0
SAR       ;2021-07-21;0
SAR       ;2021-07-22;0
SAR       ;2021-09-23;0
SAR       ;2022-04-30;0
SAR       ;2022-05-01;0
SAR       ;2022-05-02;0
SAR       ;2022-07-07;0
SAR       ;2022-07-08;0
SAR       ;2022-07-09;0
SAR       ;2022-07-10;0
SAR       ;2022-09-22;0
SAR       ;2023-04-19;0
SAR       ;2023-04-20;0
SAR       ;2023-04-21;0
SAR       ;2023-06-26;0
SAR       ;2023-06-27;0
SAR       ;2023-06-28;0
SAR       ;2023-06-29;0
SAR       ;2023-09-24;0
SAR       ;2024-04-08;0
SAR       ;2024-04-09;0
SAR       ;2024-04-10;0
SAR       ;2024-06-16;0
SAR       ;2024-06-17;0
SAR       ;2024-06-18;0
SAR       ;2024-09-23;0
HUF       ;2016-01-01;0
HUF       ;2016-03-14;0
HUF       ;2016-03-15;0
HUF       ;2016-03-25;0
HUF       ;2016-03-28;0
HUF       ;2016-05-01;0
HUF       ;2016-05-16;0
HUF       ;2016-08-20;0
HUF       ;2016-10-23;0
HUF       ;2016-10-31;0
HUF       ;2016-11-01;0
HUF       ;2016-12-24;0
HUF       ;2016-12-25;0
HUF       ;2016-12-26;0
HUF       ;2017-01-01;0
HUF       ;2017-03-15;0
HUF       ;2017-04-16;0
HUF       ;2017-04-17;0
HUF       ;2017-05-01;0
HUF       ;2017-06-04;0
HUF       ;2017-06-05;0
HUF       ;2017-08-20;0
HUF       ;2017-10-23;0
HUF       ;2017-11-01;0
HUF       ;2017-12-24;0
HUF       ;2017-12-25;0
HUF       ;2017-12-26;0
HUF       ;2018-01-01;0
HUF       ;2018-03-15;0
HUF       ;2018-03-16;0
HUF       ;2018-03-30;0
HUF       ;2018-04-02;0
HUF       ;2018-04-30;0
HUF       ;2018-05-01;0
HUF       ;2018-05-21;0
HUF       ;2018-08-20;0
HUF       ;2018-10-22;0
HUF       ;2018-10-23;0
HUF       ;2018-11-01;0
HUF       ;2018-11-02;0
HUF       ;2018-12-24;0
HUF       ;2018-12-25;0
HUF       ;2018-12-26;0
HUF       ;2018-12-31;0
HUF       ;2019-01-01;0
HUF       ;2019-03-15;0
HUF       ;2019-04-19;0
HUF       ;2019-04-22;0
HUF       ;2019-05-01;0
HUF       ;2019-06-10;0
HUF       ;2019-08-19;0
HUF       ;2019-08-20;0
HUF       ;2019-10-23;0
HUF       ;2019-11-01;0
HUF       ;2019-12-24;0
HUF       ;2019-12-25;0
HUF       ;2019-12-26;0
HUF       ;2019-12-27;0
HUF       ;2020-01-01;0
HUF       ;2020-04-10;0
HUF       ;2020-04-13;0
HUF       ;2020-05-01;0
HUF       ;2020-06-01;0
HUF       ;2020-08-20;0
HUF       ;2020-08-21;0
HUF       ;2020-10-23;0
HUF       ;2020-12-24;0
HUF       ;2020-12-25;0
HUF       ;2021-01-01;0
HUF       ;2021-03-15;0
HUF       ;2021-04-02;0
HUF       ;2021-04-05;0
HUF       ;2021-05-24;0
HUF       ;2021-08-20;0
HUF       ;2021-11-01;0
HUF       ;2021-12-24;0
HUF       ;2022-01-01;0
HUF       ;2022-03-15;0
HUF       ;2022-04-15;0
HUF       ;2022-04-18;0
HUF       ;2022-05-01;0
HUF       ;2022-06-06;0
HUF       ;2022-08-20;0
HUF       ;2022-10-23;0
HUF       ;2022-11-01;0
HUF       ;2022-12-24;0
HUF       ;2022-12-25;0
HUF       ;2022-12-26;0
HUF       ;2023-01-01;0
HUF       ;2023-03-15;0
HUF       ;2023-04-07;0
HUF       ;2023-04-10;0
HUF       ;2023-05-01;0
HUF       ;2023-05-29;0
HUF       ;2023-08-20;0
HUF       ;2023-10-23;0
HUF       ;2023-11-01;0
HUF       ;2023-12-24;0
HUF       ;2023-12-25;0
HUF       ;2023-12-26;0
HUF       ;2024-01-01;0
HUF       ;2024-03-15;0
HUF       ;2024-03-29;0
HUF       ;2024-04-01;0
HUF       ;2024-05-01;0
HUF       ;2024-05-20;0
HUF       ;2024-08-20;0
HUF       ;2024-10-23;0
HUF       ;2024-11-01;0
HUF       ;2024-12-24;0
HUF       ;2024-12-25;0
HUF       ;2024-12-26;0
PLN       ;2016-01-01;0
PLN       ;2016-01-06;0
PLN       ;2016-03-27;0
PLN       ;2016-03-28;0
PLN       ;2016-05-01;0
PLN       ;2016-05-03;0
PLN       ;2016-05-15;0
PLN       ;2016-05-26;0
PLN       ;2016-08-15;0
PLN       ;2016-11-01;0
PLN       ;2016-11-11;0
PLN       ;2016-12-24;0
PLN       ;2016-12-25;0
PLN       ;2016-12-26;0
PLN       ;2017-01-01;0
PLN       ;2017-01-06;0
PLN       ;2017-04-17;0
PLN       ;2017-05-01;0
PLN       ;2017-05-03;0
PLN       ;2017-05-27;0
PLN       ;2017-06-15;0
PLN       ;2017-08-15;0
PLN       ;2017-11-01;0
PLN       ;2017-11-11;0
PLN       ;2017-12-24;0
PLN       ;2017-12-25;0
PLN       ;2017-12-26;0
PLN       ;2018-01-01;0
PLN       ;2018-01-06;0
PLN       ;2018-04-02;0
PLN       ;2018-05-01;0
PLN       ;2018-05-03;0
PLN       ;2018-05-31;0
PLN       ;2018-08-15;0
PLN       ;2018-11-01;0
PLN       ;2018-11-11;0
PLN       ;2018-12-25;0
PLN       ;2018-12-26;0
PLN       ;2019-01-01;0
PLN       ;2019-01-06;0
PLN       ;2019-04-22;0
PLN       ;2019-05-01;0
PLN       ;2019-05-03;0
PLN       ;2019-06-20;0
PLN       ;2019-08-15;0
PLN       ;2019-11-01;0
PLN       ;2019-11-11;0
PLN       ;2019-12-25;0
PLN       ;2019-12-26;0
PLN       ;2020-01-01;0
PLN       ;2020-01-06;0
PLN       ;2020-04-13;0
PLN       ;2020-05-01;0
PLN       ;2020-06-11;0
PLN       ;2020-11-11;0
PLN       ;2020-12-25;0
PLN       ;2021-01-01;0
PLN       ;2021-01-06;0
PLN       ;2021-04-05;0
PLN       ;2021-05-03;0
PLN       ;2021-06-03;0
PLN       ;2021-11-01;0
PLN       ;2021-11-11;0
PLN       ;2022-01-01;0
PLN       ;2022-01-06;0
PLN       ;2022-04-18;0
PLN       ;2022-05-01;0
PLN       ;2022-05-03;0
PLN       ;2022-06-16;0
PLN       ;2022-08-15;0
PLN       ;2022-11-01;0
PLN       ;2022-11-11;0
PLN       ;2022-12-25;0
PLN       ;2022-12-26;0
PLN       ;2023-01-01;0
PLN       ;2023-01-06;0
PLN       ;2023-04-10;0
PLN       ;2023-05-01;0
PLN       ;2023-05-03;0
PLN       ;2023-06-08;0
PLN       ;2023-08-15;0
PLN       ;2023-11-01;0
PLN       ;2023-11-11;0
PLN       ;2023-12-25;0
PLN       ;2023-12-26;0
PLN       ;2024-01-01;0
PLN       ;2024-04-01;0
PLN       ;2024-05-01;0
PLN       ;2024-05-03;0
PLN       ;2024-05-30;0
PLN       ;2024-08-15;0
PLN       ;2024-11-01;0
PLN       ;2024-11-11;0
PLN       ;2024-12-25;0
PLN       ;2024-12-26;0
DKK       ;2016-01-01;0
DKK       ;2016-03-24;0
DKK       ;2016-03-25;0
DKK       ;2016-03-26;0
DKK       ;2016-03-27;0
DKK       ;2016-03-28;0
DKK       ;2016-04-22;0
DKK       ;2016-05-05;0
DKK       ;2016-05-06;0
DKK       ;2016-05-16;0
DKK       ;2016-12-25;0
DKK       ;2016-12-26;0
DKK       ;2017-01-01;0
DKK       ;2017-04-13;0
DKK       ;2017-04-14;0
DKK       ;2017-04-15;0
DKK       ;2017-04-16;0
DKK       ;2017-04-17;0
DKK       ;2017-05-12;0
DKK       ;2017-05-25;0
DKK       ;2017-05-26;0
DKK       ;2017-06-05;0
DKK       ;2017-12-25;0
DKK       ;2017-12-26;0
DKK       ;2018-01-01;0
DKK       ;2018-03-29;0
DKK       ;2018-03-30;0
DKK       ;2018-04-02;0
DKK       ;2018-04-27;0
DKK       ;2018-05-10;0
DKK       ;2018-05-11;0
DKK       ;2018-05-21;0
DKK       ;2018-06-05;0
DKK       ;2018-12-24;0
DKK       ;2018-12-25;0
DKK       ;2018-12-26;0
DKK       ;2018-12-31;0
DKK       ;2019-01-01;0
DKK       ;2019-04-18;0
DKK       ;2019-04-19;0
DKK       ;2019-04-22;0
DKK       ;2019-05-17;0
DKK       ;2019-05-30;0
DKK       ;2019-05-31;0
DKK       ;2019-06-05;0
DKK       ;2019-06-10;0
DKK       ;2019-12-24;0
DKK       ;2019-12-25;0
DKK       ;2019-12-26;0
DKK       ;2019-12-31;0
DKK       ;2020-01-01;0
DKK       ;2020-04-09;0
DKK       ;2020-04-10;0
DKK       ;2020-04-13;0
DKK       ;2020-05-08;0
DKK       ;2020-05-21;0
DKK       ;2020-05-22;0
DKK       ;2020-06-01;0
DKK       ;2020-06-05;0
DKK       ;2020-12-24;0
DKK       ;2020-12-25;0
DKK       ;2020-12-31;0
DKK       ;2021-01-01;0
DKK       ;2021-04-01;0
DKK       ;2021-04-02;0
DKK       ;2021-04-05;0
DKK       ;2021-04-30;0
DKK       ;2021-05-13;0
DKK       ;2021-05-14;0
DKK       ;2021-05-24;0
DKK       ;2021-12-24;0
DKK       ;2021-12-31;0
DKK       ;2022-01-01;0
DKK       ;2022-04-14;0
DKK       ;2022-04-15;0
DKK       ;2022-04-18;0
DKK       ;2022-05-13;0
DKK       ;2022-05-26;0
DKK       ;2022-05-27;0
DKK       ;2022-06-05;0
DKK       ;2022-06-06;0
DKK       ;2022-12-24;0
DKK       ;2022-12-25;0
DKK       ;2022-12-26;0
DKK       ;2022-12-31;0
DKK       ;2023-01-01;0
DKK       ;2023-04-06;0
DKK       ;2023-04-07;0
DKK       ;2023-04-10;0
DKK       ;2023-05-05;0
DKK       ;2023-05-18;0
DKK       ;2023-05-19;0
DKK       ;2023-05-29;0
DKK       ;2023-06-05;0
DKK       ;2023-12-24;0
DKK       ;2023-12-25;0
DKK       ;2023-12-26;0
DKK       ;2023-12-31;0
DKK       ;2024-01-01;0
DKK       ;2024-03-28;0
DKK       ;2024-03-29;0
DKK       ;2024-04-01;0
DKK       ;2024-04-26;0
DKK       ;2024-05-09;0
DKK       ;2024-05-10;0
DKK       ;2024-05-20;0
DKK       ;2024-06-05;0
DKK       ;2024-12-24;0
DKK       ;2024-12-25;0
DKK       ;2024-12-26;0
DKK       ;2024-12-31;0
SEK       ;2016-01-01;0
SEK       ;2016-01-06;0
SEK       ;2016-03-25;0
SEK       ;2016-03-26;0
SEK       ;2016-03-27;0
SEK       ;2016-03-28;0
SEK       ;2016-05-01;0
SEK       ;2016-05-05;0
SEK       ;2016-06-06;0
SEK       ;2016-06-25;0
SEK       ;2016-11-05;0
SEK       ;2016-12-25;0
SEK       ;2016-12-26;0
SEK       ;2017-01-01;0
SEK       ;2017-01-06;0
SEK       ;2017-04-14;0
SEK       ;2017-04-15;0
SEK       ;2017-04-16;0
SEK       ;2017-04-17;0
SEK       ;2017-05-01;0
SEK       ;2017-05-25;0
SEK       ;2017-06-06;0
SEK       ;2017-06-23;0
SEK       ;2017-11-04;0
SEK       ;2017-12-25;0
SEK       ;2017-12-26;0
SEK       ;2018-01-01;0
SEK       ;2018-01-06;0
SEK       ;2018-03-30;0
SEK       ;2018-04-02;0
SEK       ;2018-05-01;0
SEK       ;2018-05-10;0
SEK       ;2018-06-06;0
SEK       ;2018-06-22;0
SEK       ;2018-12-24;0
SEK       ;2018-12-25;0
SEK       ;2018-12-26;0
SEK       ;2018-12-31;0
SEK       ;2019-01-01;0
SEK       ;2019-01-06;0
SEK       ;2019-04-19;0
SEK       ;2019-04-22;0
SEK       ;2019-05-01;0
SEK       ;2019-05-30;0
SEK       ;2019-06-06;0
SEK       ;2019-06-21;0
SEK       ;2019-12-24;0
SEK       ;2019-12-25;0
SEK       ;2019-12-26;0
SEK       ;2019-12-31;0
SEK       ;2020-01-01;0
SEK       ;2020-01-06;0
SEK       ;2020-04-10;0
SEK       ;2020-04-13;0
SEK       ;2020-05-01;0
SEK       ;2020-05-21;0
SEK       ;2020-06-19;0
SEK       ;2020-12-24;0
SEK       ;2020-12-25;0
SEK       ;2020-12-31;0
SEK       ;2021-01-01;0
SEK       ;2021-01-06;0
SEK       ;2021-04-02;0
SEK       ;2021-04-05;0
SEK       ;2021-05-13;0
SEK       ;2021-06-25;0
SEK       ;2021-12-24;0
SEK       ;2021-12-31;0
SEK       ;2022-01-01;0
SEK       ;2022-01-06;0
SEK       ;2022-04-15;0
SEK       ;2022-04-18;0
SEK       ;2022-05-01;0
SEK       ;2022-05-26;0
SEK       ;2022-06-06;0
SEK       ;2022-06-24;0
SEK       ;2022-12-24;0
SEK       ;2022-12-25;0
SEK       ;2022-12-26;0
SEK       ;2022-12-31;0
SEK       ;2023-01-01;0
SEK       ;2023-01-06;0
SEK       ;2023-04-07;0
SEK       ;2023-04-10;0
SEK       ;2023-05-01;0
SEK       ;2023-05-18;0
SEK       ;2023-06-06;0
SEK       ;2023-06-23;0
SEK       ;2023-12-24;0
SEK       ;2023-12-25;0
SEK       ;2023-12-26;0
SEK       ;2023-12-31;0
SEK       ;2024-01-01;0
SEK       ;2024-03-29;0
SEK       ;2024-04-01;0
SEK       ;2024-05-01;0
SEK       ;2024-05-09;0
SEK       ;2024-06-06;0
SEK       ;2024-06-21;0
SEK       ;2024-12-24;0
SEK       ;2024-12-25;0
SEK       ;2024-12-26;0
SEK       ;2024-12-31;0
NOK       ;2016-01-01;0
NOK       ;2016-03-23;0
NOK       ;2016-03-24;0
NOK       ;2016-03-25;0
NOK       ;2016-03-28;0
NOK       ;2016-05-01;0
NOK       ;2016-05-05;0
NOK       ;2016-05-16;0
NOK       ;2016-05-17;0
NOK       ;2016-12-24;0
NOK       ;2016-12-25;0
NOK       ;2016-12-26;0
NOK       ;2017-01-01;0
NOK       ;2017-04-13;0
NOK       ;2017-04-14;0
NOK       ;2017-04-16;0
NOK       ;2017-04-17;0
NOK       ;2017-05-01;0
NOK       ;2017-05-17;0
NOK       ;2017-05-25;0
NOK       ;2017-06-04;0
NOK       ;2017-06-05;0
NOK       ;2017-12-24;0
NOK       ;2017-12-25;0
NOK       ;2017-12-26;0
NOK       ;2018-01-01;0
NOK       ;2018-03-29;0
NOK       ;2018-03-30;0
NOK       ;2018-04-02;0
NOK       ;2018-05-01;0
NOK       ;2018-05-10;0
NOK       ;2018-05-17;0
NOK       ;2018-05-21;0
NOK       ;2018-12-24;0
NOK       ;2018-12-25;0
NOK       ;2018-12-26;0
NOK       ;2019-01-01;0
NOK       ;2019-04-18;0
NOK       ;2019-04-19;0
NOK       ;2019-04-22;0
NOK       ;2019-05-01;0
NOK       ;2019-05-17;0
NOK       ;2019-05-30;0
NOK       ;2019-06-10;0
NOK       ;2019-12-24;0
NOK       ;2019-12-25;0
NOK       ;2019-12-26;0
NOK       ;2020-01-01;0
NOK       ;2020-04-09;0
NOK       ;2020-04-10;0
NOK       ;2020-04-13;0
NOK       ;2020-05-01;0
NOK       ;2020-05-21;0
NOK       ;2020-06-01;0
NOK       ;2020-12-24;0
NOK       ;2020-12-25;0
NOK       ;2021-01-01;0
NOK       ;2021-04-01;0
NOK       ;2021-04-02;0
NOK       ;2021-04-05;0
NOK       ;2021-05-13;0
NOK       ;2021-05-17;0
NOK       ;2021-05-24;0
NOK       ;2021-12-24;0
NOK       ;2022-01-01;0
NOK       ;2022-04-14;0
NOK       ;2022-04-15;0
NOK       ;2022-04-18;0
NOK       ;2022-05-01;0
NOK       ;2022-05-17;0
NOK       ;2022-05-26;0
NOK       ;2022-06-06;0
NOK       ;2022-12-24;0
NOK       ;2022-12-25;0
NOK       ;2022-12-26;0
NOK       ;2023-01-01;0
NOK       ;2023-04-06;0
NOK       ;2023-04-07;0
NOK       ;2023-04-10;0
NOK       ;2023-05-01;0
NOK       ;2023-05-17;0
NOK       ;2023-05-18;0
NOK       ;2023-05-29;0
NOK       ;2023-12-24;0
NOK       ;2023-12-25;0
NOK       ;2023-12-26;0
NOK       ;2024-01-01;0
NOK       ;2024-03-28;0
NOK       ;2024-03-29;0
NOK       ;2024-04-01;0
NOK       ;2024-05-01;0
NOK       ;2024-05-09;0
NOK       ;2024-05-17;0
NOK       ;2024-05-20;0
NOK       ;2024-12-24;0
NOK       ;2024-12-25;0
NOK       ;2024-12-26;0
TRY       ;2016-01-01;0
TRY       ;2016-05-19;0
TRY       ;2016-07-04;0
TRY       ;2016-07-05;0
TRY       ;2016-07-06;0
TRY       ;2016-07-07;0
TRY       ;2016-08-30;0
TRY       ;2016-09-12;0
TRY       ;2016-09-13;0
TRY       ;2016-09-14;0
TRY       ;2016-09-15;0
TRY       ;2016-10-28;0
TRY       ;2017-01-01;0
TRY       ;2017-04-23;0
TRY       ;2017-05-01;0
TRY       ;2017-05-19;0
TRY       ;2017-06-25;0
TRY       ;2017-06-26;0
TRY       ;2017-06-27;0
TRY       ;2017-08-30;0
TRY       ;2017-09-01;0
TRY       ;2017-09-02;0
TRY       ;2017-09-03;0
TRY       ;2017-09-04;0
TRY       ;2017-10-29;0
TRY       ;2018-01-01;0
TRY       ;2018-04-23;0
TRY       ;2018-05-01;0
TRY       ;2018-05-19;0
TRY       ;2018-06-15;0
TRY       ;2018-06-16;0
TRY       ;2018-06-17;0
TRY       ;2018-07-15;0
TRY       ;2018-08-21;0
TRY       ;2018-08-22;0
TRY       ;2018-08-23;0
TRY       ;2018-08-24;0
TRY       ;2018-08-30;0
TRY       ;2018-10-29;0
TRY       ;2019-01-01;0
TRY       ;2019-04-23;0
TRY       ;2019-05-01;0
TRY       ;2019-05-19;0
TRY       ;2019-06-04;0
TRY       ;2019-06-05;0
TRY       ;2019-06-06;0
TRY       ;2019-07-15;0
TRY       ;2019-08-11;0
TRY       ;2019-08-12;0
TRY       ;2019-08-13;0
TRY       ;2019-08-14;0
TRY       ;2019-08-30;0
TRY       ;2019-10-29;0
TRY       ;2020-01-01;0
TRY       ;2020-04-23;0
TRY       ;2020-05-01;0
TRY       ;2020-05-19;0
TRY       ;2020-05-25;0
TRY       ;2020-05-26;0
TRY       ;2020-07-15;0
TRY       ;2020-07-31;0
TRY       ;2020-08-03;0
TRY       ;2020-10-29;0
TRY       ;2021-01-01;0
TRY       ;2021-04-23;0
TRY       ;2021-05-13;0
TRY       ;2021-05-14;0
TRY       ;2021-05-19;0
TRY       ;2021-07-15;0
TRY       ;2021-07-20;0
TRY       ;2021-07-21;0
TRY       ;2021-07-22;0
TRY       ;2021-07-23;0
TRY       ;2021-08-30;0
TRY       ;2021-10-29;0
TRY       ;2022-01-01;0
TRY       ;2022-04-23;0
TRY       ;2022-05-01;0
TRY       ;2022-05-02;0
TRY       ;2022-05-03;0
TRY       ;2022-05-04;0
TRY       ;2022-05-19;0
TRY       ;2022-07-09;0
TRY       ;2022-07-10;0
TRY       ;2022-07-11;0
TRY       ;2022-07-12;0
TRY       ;2022-07-15;0
TRY       ;2022-08-30;0
TRY       ;2022-10-29;0
TRY       ;2023-01-01;0
TRY       ;2023-04-21;0
TRY       ;2023-04-22;0
TRY       ;2023-04-23;0
TRY       ;2023-05-01;0
TRY       ;2023-05-19;0
TRY       ;2023-06-28;0
TRY       ;2023-06-29;0
TRY       ;2023-06-30;0
TRY       ;2023-07-01;0
TRY       ;2023-07-15;0
TRY       ;2023-08-30;0
TRY       ;2023-10-29;0
TRY       ;2024-01-01;0
TRY       ;2024-04-10;0
TRY       ;2024-04-11;0
TRY       ;2024-04-12;0
TRY       ;2024-04-23;0
TRY       ;2024-05-01;0
TRY       ;2024-06-17;0
TRY       ;2024-06-18;0
TRY       ;2024-06-19;0
TRY       ;2024-06-20;0
TRY       ;2024-07-15;0
TRY       ;2024-08-30;0
TRY       ;2024-10-29;0
MXN       ;2016-01-01;0
MXN       ;2016-02-01;0
MXN       ;2016-03-21;0
MXN       ;2016-03-24;0
MXN       ;2016-03-25;0
MXN       ;2016-09-16;0
MXN       ;2016-11-02;0
MXN       ;2016-11-21;0
MXN       ;2016-12-12;0
MXN       ;2016-12-25;0
MXN       ;2017-01-01;0
MXN       ;2017-02-06;0
MXN       ;2017-03-20;0
MXN       ;2017-04-13;0
MXN       ;2017-04-14;0
MXN       ;2017-05-01;0
MXN       ;2017-09-16;0
MXN       ;2017-11-02;0
MXN       ;2017-11-20;0
MXN       ;2017-12-12;0
MXN       ;2017-12-25;0
MXN       ;2018-01-01;0
MXN       ;2018-02-05;0
MXN       ;2018-03-19;0
MXN       ;2018-03-29;0
MXN       ;2018-03-30;0
MXN       ;2018-03-31;0
MXN       ;2018-05-01;0
MXN       ;2018-09-16;0
MXN       ;2018-11-02;0
MXN       ;2018-11-19;0
MXN       ;2018-12-01;0
MXN       ;2018-12-12;0
MXN       ;2018-12-25;0
MXN       ;2019-01-01;0
MXN       ;2019-02-04;0
MXN       ;2019-03-18;0
MXN       ;2019-04-18;0
MXN       ;2019-04-19;0
MXN       ;2019-04-20;0
MXN       ;2019-05-01;0
MXN       ;2019-09-16;0
MXN       ;2019-11-02;0
MXN       ;2019-11-18;0
MXN       ;2019-12-12;0
MXN       ;2019-12-25;0
MXN       ;2020-01-01;0
MXN       ;2020-02-03;0
MXN       ;2020-03-16;0
MXN       ;2020-04-09;0
MXN       ;2020-04-10;0
MXN       ;2020-05-01;0
MXN       ;2020-09-16;0
MXN       ;2020-11-02;0
MXN       ;2020-11-16;0
MXN       ;2020-12-25;0
MXN       ;2021-01-01;0
MXN       ;2021-02-01;0
MXN       ;2021-03-15;0
MXN       ;2021-04-01;0
MXN       ;2021-04-02;0
MXN       ;2021-09-16;0
MXN       ;2021-11-02;0
MXN       ;2021-11-15;0
MXN       ;2022-01-01;0
MXN       ;2022-02-07;0
MXN       ;2022-03-21;0
MXN       ;2022-04-14;0
MXN       ;2022-04-15;0
MXN       ;2022-04-16;0
MXN       ;2022-05-01;0
MXN       ;2022-09-16;0
MXN       ;2022-11-02;0
MXN       ;2022-11-21;0
MXN       ;2022-12-12;0
MXN       ;2022-12-25;0
MXN       ;2023-01-01;0
MXN       ;2023-02-06;0
MXN       ;2023-03-20;0
MXN       ;2023-04-06;0
MXN       ;2023-04-07;0
MXN       ;2023-04-08;0
MXN       ;2023-05-01;0
MXN       ;2023-09-16;0
MXN       ;2023-11-02;0
MXN       ;2023-11-20;0
MXN       ;2023-12-12;0
MXN       ;2023-12-25;0
MXN       ;2024-01-01;0
MXN       ;2024-02-05;0
MXN       ;2024-03-18;0
MXN       ;2024-03-28;0
MXN       ;2024-03-29;0
MXN       ;2024-05-01;0
MXN       ;2024-09-16;0
MXN       ;2024-11-18;0
MXN       ;2024-12-12;0
MXN       ;2024-12-25;0
MNT       ;2017-01-01;0
MNT       ;2017-02-27;0
MNT       ;2017-02-28;0
MNT       ;2017-03-01;0
MNT       ;2017-03-08;0
MNT       ;2017-06-01;0
MNT       ;2017-06-26;0
MNT       ;2017-07-07;0
MNT       ;2017-07-11;0
MNT       ;2017-07-12;0
MNT       ;2017-07-13;0
MNT       ;2017-07-14;0
MNT       ;2017-07-15;0
MNT       ;2017-11-19;0
MNT       ;2017-11-26;0
MNT       ;2017-11-27;0
MNT       ;2017-12-29;0
MNT       ;2018-01-01;0
MNT       ;2018-02-16;0
MNT       ;2018-02-17;0
MNT       ;2018-02-18;0
MNT       ;2018-03-08;0
MNT       ;2018-06-01;0
MNT       ;2018-07-11;0
MNT       ;2018-07-12;0
MNT       ;2018-07-13;0
MNT       ;2018-07-14;0
MNT       ;2018-07-15;0
MNT       ;2018-11-08;0
MNT       ;2018-11-26;0
MNT       ;2018-12-29;0
MNT       ;2019-01-01;0
MNT       ;2019-02-05;0
MNT       ;2019-02-06;0
MNT       ;2019-02-07;0
MNT       ;2019-03-08;0
MNT       ;2019-06-01;0
MNT       ;2019-07-11;0
MNT       ;2019-07-12;0
MNT       ;2019-07-13;0
MNT       ;2019-07-14;0
MNT       ;2019-07-15;0
MNT       ;2019-11-26;0
MNT       ;2019-11-27;0
MNT       ;2019-12-29;0
MNT       ;2020-01-01;0
MNT       ;2020-01-27;0
MNT       ;2020-06-01;0
MNT       ;2020-07-13;0
MNT       ;2020-07-14;0
MNT       ;2020-07-15;0
MNT       ;2020-11-16;0
MNT       ;2020-11-26;0
MNT       ;2020-12-29;0
MNT       ;2021-01-01;0
MNT       ;2021-02-12;0
MNT       ;2021-03-08;0
MNT       ;2021-06-01;0
MNT       ;2021-07-12;0
MNT       ;2021-07-13;0
MNT       ;2021-07-14;0
MNT       ;2021-07-15;0
MNT       ;2021-11-05;0
MNT       ;2021-11-26;0
MNT       ;2021-12-29;0
MNT       ;2022-01-01;0
MNT       ;2022-02-01;0
MNT       ;2022-02-02;0
MNT       ;2022-02-03;0
MNT       ;2022-03-08;0
MNT       ;2022-06-01;0
MNT       ;2022-07-11;0
MNT       ;2022-07-12;0
MNT       ;2022-07-13;0
MNT       ;2022-07-14;0
MNT       ;2022-07-15;0
MNT       ;2022-12-29;0
MNT       ;2023-01-01;0
MNT       ;2023-01-21;0
MNT       ;2023-01-22;0
MNT       ;2023-01-23;0
MNT       ;2023-03-08;0
MNT       ;2023-06-01;0
MNT       ;2023-07-11;0
MNT       ;2023-07-12;0
MNT       ;2023-07-13;0
MNT       ;2023-07-14;0
MNT       ;2023-07-15;0
MNT       ;2023-12-29;0
MNT       ;2024-01-01;0
MNT       ;2024-02-12;0
MNT       ;2024-03-08;0
MNT       ;2024-07-11;0
MNT       ;2024-07-12;0
MNT       ;2024-07-15;0
KHR       ;2017-01-01;0
KHR       ;2017-01-02;0
KHR       ;2017-01-07;0
KHR       ;2017-02-11;0
KHR       ;2017-03-08;0
KHR       ;2017-04-14;0
KHR       ;2017-04-15;0
KHR       ;2017-04-16;0
KHR       ;2017-04-17;0
KHR       ;2017-05-01;0
KHR       ;2017-05-10;0
KHR       ;2017-05-13;0
KHR       ;2017-05-14;0
KHR       ;2017-05-15;0
KHR       ;2017-05-16;0
KHR       ;2017-06-01;0
KHR       ;2017-06-18;0
KHR       ;2017-06-19;0
